1.6014809608459473,82366,82183
1.6107120513916016,147909,141980
1.6210660934448242,204815,152485
1.6314949989318848,212534,152467
1.6413209438323975,212497,152443
1.6507542133331299,212464,152433
1.6638679504394531,212442,152427
1.6717619895935059,212409,152407
1.680713176727295,212419,152392
1.691960096359253,212422,152381
1.701350212097168,212440,152381
1.712251901626587,212464,152379
1.720386028289795,212516,152382
1.7311880588531494,212564,152385
1.741434097290039,212615,152402
1.752507209777832,212660,152416
1.7605171203613281,212721,152430
1.771531105041504,212777,152441
1.7815821170806885,212845,152466
1.7904531955718994,212889,152471
1.8016531467437744,212951,152495
1.811298131942749,212610,152508
1.8217501640319824,212519,152525
1.8318610191345215,212563,152533
1.8412222862243652,212622,152553
1.8513951301574707,212667,152561
1.8618292808532715,212707,152571
1.8716449737548828,212743,152567
1.8809421062469482,212781,152586
1.8915441036224365,212824,152597
1.901977300643921,212851,152594
1.9112980365753174,212878,152595
1.9212760925292969,212906,152599
1.9315581321716309,212939,152613
1.9421360492706299,212947,152609
1.951526165008545,212980,152614
1.9620680809020996,213008,152613
1.9726049900054932,213024,152623
1.98085618019104,213032,152618
1.994215965270996,213056,152635
2.0014522075653076,213088,152641
2.0120620727539062,213111,152646
2.0205371379852295,213136,152643
2.0319571495056152,213174,152666
2.0415990352630615,213207,152662
2.0528390407562256,213225,152671
2.060727119445801,213255,152677
2.071780204772949,213291,152688
2.081758975982666,213334,152704
2.0924222469329834,213352,152704
2.1007492542266846,213412,152712
2.111950159072876,213458,152715
2.1218230724334717,213514,152738
2.1336660385131836,213549,152735
2.1410131454467773,213599,152744
2.151851177215576,213631,152739
2.161975145339966,213623,152752
2.170990228652954,213495,152750
2.1812260150909424,213281,152751
2.1917502880096436,212982,152736
2.202812910079956,212634,152703
2.2113871574401855,212253,152638
2.222799301147461,211914,152575
2.2326431274414062,211627,152479
2.2423970699310303,211395,152370
2.2509591579437256,211204,152251
2.261820077896118,211082,152162
2.271996021270752,211017,152081
2.282716989517212,210979,152010
2.2913029193878174,210978,151961
2.302105188369751,211006,151921
2.3124752044677734,211053,151911
2.3235180377960205,211100,151896
2.333315134048462,211175,151906
2.3440492153167725,211233,151914
2.3524322509765625,211292,151933
2.3610780239105225,211334,151945
2.37135910987854,211383,151986
2.3823702335357666,211438,152005
2.392416000366211,211490,152034
2.4017412662506104,211545,152050
2.41154408454895,211626,152085
2.4220669269561768,211695,152110
2.432533025741577,211767,152143
2.4417221546173096,211793,152157
2.4526991844177246,211826,152198
2.462102174758911,211843,152227
2.4739041328430176,211840,152243
2.481161117553711,211811,152259
2.4925451278686523,211805,152276
2.502261161804199,211781,152293
2.5133001804351807,211761,152293
2.521360158920288,211729,152293
2.532486915588379,211713,152299
2.542397975921631,211714,152293
2.551638126373291,211712,152285
2.5616161823272705,211734,152297
2.5725502967834473,211755,152296
2.5826001167297363,211800,152293
2.5912551879882812,211826,152290
2.6018362045288086,211887,152310
2.6131069660186768,211932,152317
2.622666120529175,212002,152318
2.6326563358306885,212049,152320
2.641883134841919,212115,152337
2.6537060737609863,212176,152360
2.662868022918701,212243,152363
2.6715891361236572,212292,152371
2.6820502281188965,212350,152382
2.693161964416504,212408,152394
2.7030060291290283,212463,152399
2.7117011547088623,212509,152416
2.722745180130005,212548,152419
2.732490062713623,212609,152431
2.741316080093384,212658,152434
2.7516989707946777,212684,152449
2.7654690742492676,212728,152452
2.772753953933716,212770,152466
2.781323194503784,212800,152460
2.791896104812622,212829,152487
2.802572011947632,212852,152487
2.8128719329833984,212890,152499
2.8214271068573,212917,152492
2.8319082260131836,212935,152518
2.8423941135406494,212963,152533
2.853013038635254,212985,152536
2.8616561889648438,213011,152544
2.87203311920166,213025,152555
2.882622003555298,213052,152562
2.8931052684783936,213076,152579
2.9028050899505615,213086,152585
2.912135124206543,213133,152588
2.9231979846954346,213161,152603
2.933212995529175,213202,152605
2.9431979656219482,213224,152624
2.952343225479126,213266,152629
2.962966203689575,213319,152640
2.971369981765747,213357,152638
2.9822351932525635,213396,152656
2.992431163787842,213441,152661
3.004937171936035,213498,152672
3.0117392539978027,213543,152664
3.023287057876587,213574,152687
3.0339601039886475,213634,152687
3.0434651374816895,213668,152694
3.0529050827026367,213646,152693
3.0645711421966553,213549,152701
3.072829008102417,213332,152707
3.0839591026306152,213021,152685
3.092360019683838,212637,152658
3.102541208267212,212262,152594
3.1140260696411133,211882,152520
3.1234850883483887,211574,152412
3.132265090942383,211306,152297
3.1425700187683105,211115,152178
3.1532280445098877,210965,152080
3.1616110801696777,210887,151970
3.172687292098999,210829,151901
3.182647228240967,210820,151830
3.1936991214752197,210836,151784
3.2019331455230713,210879,151752
3.2127230167388916,210928,151746
3.2228941917419434,210985,151748
3.2348711490631104,211051,151752
3.2419819831848145,211103,151766
3.2528300285339355,211136,151792
3.2631659507751465,211192,151827
3.2742271423339844,211236,151850
3.282147169113159,211273,151880
3.2939059734344482,211321,151900
3.303622245788574,211379,151945
3.3139090538024902,211447,151965
3.322205066680908,211508,152009
3.332768201828003,211563,152036
3.34377121925354,211595,152070
3.352623224258423,211618,152098
3.362412214279175,211617,152139
3.372915029525757,211631,152160
3.383908271789551,211617,152177
3.3927161693573,211607,152181
3.402609348297119,211580,152204
3.4132091999053955,211569,152207
3.4236459732055664,211559,152208
3.4328482151031494,211552,152198
3.4426331520080566,211534,152201
3.4537551403045654,211551,152204
3.463571071624756,211579,152194
3.472445011138916,211606,152189
3.482790231704712,211629,152191
3.4933760166168213,211681,152198
3.5037460327148438,211730,152195
3.5132412910461426,211796,152204
3.5229651927948,211834,152206
3.533642053604126,211908,152214
3.5421271324157715,211977,152217
3.5527000427246094,212027,152239
3.5628600120544434,212091,152240
3.5734689235687256,212150,152257
3.5833661556243896,212220,152258
3.5937721729278564,212268,152278
3.603332281112671,212321,152293
3.615068197250366,212372,152299
3.6230180263519287,212423,152303
3.6330840587615967,212455,152318
3.6439571380615234,212508,152333
3.6545820236206055,212546,152336
3.663278102874756,212594,152349
3.6730282306671143,212616,152362
3.6855690479278564,212649,152377
3.694080114364624,212688,152382
3.7027530670166016,212724,152399
3.7129721641540527,212745,152401
3.724032163619995,212772,152413
3.732182025909424,212803,152421
3.7438862323760986,212829,152444
3.754894256591797,212855,152452
3.7658193111419678,212879,152461
3.7732129096984863,212907,152461
3.783428192138672,212943,152481
3.794187068939209,212965,152491
3.804518222808838,212996,152501
3.813992977142334,213031,152494
3.8230862617492676,213052,152516
3.8358731269836426,213091,152519
3.8440492153167725,213120,152519
3.8525803089141846,213165,152529
3.863023281097412,213203,152533
3.8735313415527344,213253,152542
3.8840041160583496,213297,152548
3.8935980796813965,213344,152550
3.9041879177093506,213383,152558
3.9147791862487793,213440,152572
3.925067186355591,213490,152569
3.9328362941741943,213548,152579
3.943610191345215,213582,152580
3.9539501667022705,213635,152588
3.9630322456359863,213678,152585
3.9730310440063477,213694,152604
3.985164165496826,213609,152603
3.994023084640503,213419,152606
4.004091262817383,213123,152599
4.0130181312561035,212762,152587
4.023702144622803,212350,152548
4.034475088119507,211964,152478
4.043866157531738,211624,152381
4.05376410484314,211341,152274
4.063745021820068,211119,152163
4.0744593143463135,210951,152043
4.082857131958008,210864,151941
4.093417167663574,210814,151853
4.10394811630249,210799,151787
4.114434242248535,210810,151722
4.123099327087402,210861,151687
4.135516166687012,210909,151662
4.144113302230835,210972,151659
4.153463125228882,211040,151654
4.163158178329468,211105,151679
4.17509913444519,211164,151692
4.1842429637908936,211213,151716
4.194164991378784,211252,151730
4.20371413230896,211297,151767
4.213879108428955,211342,151796
4.224807024002075,211396,151822
4.233083963394165,211463,151854
4.243669033050537,211530,151892
4.2541961669921875,211580,151936
4.26506495475769,211613,151964
4.273195028305054,211647,152006
4.284590244293213,211658,152037
4.294277191162109,211658,152068
4.304572105407715,211642,152087
4.313220262527466,211646,152113
4.325545072555542,211620,152125
4.3342061042785645,211601,152140
4.342965126037598,211587,152138
4.35483717918396,211589,152148
4.365319013595581,211578,152143
4.374549150466919,211593,152148
4.383362054824829,211607,152139
4.393959045410156,211645,152146
4.4054059982299805,211673,152141
4.414820194244385,211726,152134
4.423297166824341,211769,152137
4.4341981410980225,211833,152138
4.444509029388428,211886,152157
4.455399036407471,211954,152154
4.463261127471924,212016,152161
4.474214315414429,212082,152174
4.484325170516968,212137,152187
4.495022296905518,212202,152189
4.503463983535767,212270,152205
4.515998125076294,212336,152208
4.524505138397217,212379,152223
4.533358097076416,212442,152222
4.543626070022583,212506,152236
4.554332256317139,212554,152250
4.564604997634888,212605,152256
4.5736541748046875,212656,152261
4.5838782787323,212703,152282
4.5946362018585205,212740,152290
4.604859352111816,212781,152300
4.614794015884399,212819,152304
4.624086141586304,212856,152322
4.635329008102417,212887,152337
4.645552158355713,212918,152339
4.653404951095581,212953,152354
4.664291143417358,212986,152361
4.674666166305542,213014,152381
4.685579061508179,213041,152391
4.6936421394348145,213073,152403
4.704644203186035,213105,152413
4.7146031856536865,213129,152435
4.72356915473938,213157,152427
4.733827114105225,213195,152451
4.744341135025024,213212,152456
4.754909992218018,213251,152465
4.764536142349243,213290,152468
4.773770093917847,213337,152488
4.784411191940308,213359,152491
4.794854164123535,213412,152500
4.80376410484314,213453,152494
4.814617156982422,213507,152505
4.824763298034668,213536,152515
4.835024118423462,213593,152517
4.845916986465454,213642,152514
4.854449272155762,213701,152521
4.867110252380371,213744,152526
4.875468015670776,213797,152526
4.884087085723877,213858,152531
4.894912004470825,213917,152534
4.905102252960205,213968,152546
4.914326190948486,213999,152543
4.924037218093872,213974,152555
4.935895204544067,213842,152557
4.945044040679932,213595,152559
4.954581022262573,213265,152539
